URL,Domain,domain_rating,status
https://agh-weikmann.de/wissenswertes,agh-weikmann.de,21.0,OK
https://agravisprod-media.e-spirit.cloud/9b22dc98-182f-4a49-a2fa-24e024a2e40b/content/unsere-leistungen/tiere/zertifikate-09-24/gmp-futtermittelsicherheit/agravis-kraftfutterwerk-oldenburg-gmbh_kw-oldenburg_deutsch.pdf,agravisprod-media.e-spirit.cloud,70.0,OK
https://agravisprod-media.e-spirit.cloud/9b22dc98-182f-4a49-a2fa-24e024a2e40b/content/unsere-leistungen/tiere/zertifikate-09-24/gmp-futtermittelsicherheit/agravis-mischfutter-ostwestfalenlippe-gmbh_kw-minden_englisch.pdf,agravisprod-media.e-spirit.cloud,70.0,OK
https://aluminium-giesserei.de/,aluminium-giesserei.de,0.5,OK
https://ansorge.com/,ansorge.com,13.0,OK
https://appinger-ks.de/,appinger-ks.de,0.1,OK
https://aptar.com/en-us/,aptar.com,68.0,OK
https://aptar.com/en-us/news-events/aptar-closures-freyung-germany-plant-receives-iscc-plus-certification,aptar.com,68.0,OK
https://ast-kanister.de/de/,ast-kanister.de,33.0,OK
https://b-k-kabeltechnik.de/kabelkonfektion/,b-k-kabeltechnik.de,0.5,OK
https://b2b.prepmymeal.de/,b2b.prepmymeal.de,26.0,OK
https://b2b.prepmymeal.de/en/pages/mitarbeiterverpflegung,b2b.prepmymeal.de,26.0,OK
https://bard1856.de/wp-content/uploads/2025/08/2025_ZERTIFIKAT_IFS-F_AGZ2314_nach-Erweiterungsaudit.pdf,bard1856.de,28.0,OK
https://bat-agrar.de/sparten/tiernahrung/,bat-agrar.de,46.0,OK
https://bat-agrar.de/wp-content/uploads/sites/34/2025/07/qs-zertifikat-bat-agrar-muessen.pdf,bat-agrar.de,46.0,OK
https://bergland-food.de/,bergland-food.de,1.8,OK
https://bestcon-food.de/unternehmen/,bestcon-food.de,13.0,OK
https://beweka.com/,beweka.com,21.0,OK
https://bia-group.com/unternehmen/,bia-group.com,35.0,OK
https://bkt.de/produkte/kanister-kannen-flaschen/,bkt.de,5.0,OK
https://bkt.de/unternehmen/,bkt.de,5.0,OK
https://brand-group.com/brandgroup/zahlen-fakten/,brand-group.com,29.0,OK
https://brand-group.com/en/,brand-group.com,29.0,OK
https://brand-group.com/en/products/based-on-springs/wire-forming-parts/,brand-group.com,29.0,OK
https://brand-group.com/produkte/nach-federn/drahtbiegeteile-/-drehstabfeder/,brand-group.com,29.0,OK
https://brand-group.com/standorte-partnerschaften/,brand-group.com,29.0,OK
https://brenne.de/produkte/,brenne.de,10.0,OK
https://broekelmann-shop.de/,broekelmann-shop.de,2.4,OK
https://broering.com/ueber-uns/standorte/,broering.com,30.0,OK
https://careers.motherson.com/de/location/barchfeld,careers.motherson.com,68.0,OK
